timestamp,vibration_mm_s
2026-09-01 14:34:16,7.578
2026-09-01 14:34:17,8.288
2026-09-01 14:34:18,6.7
2026-09-01 14:34:19,6.697
2026-09-01 14:34:20,6.698
2026-09-01 14:34:21,7.27
2026-09-01 14:34:22,6.088
2026-09-01 14:34:23,6.215
2026-09-01 14:34:24,6.05
2026-09-01 14:34:25,5.992
2026-09-01 14:34:26,6.622
2026-09-01 14:34:27,5.682
2026-09-01 14:34:28,5.773
2026-09-01 14:34:29,6.338
2026-09-01 14:34:30,6.264
2026-09-01 14:34:31,6.426
2026-09-01 14:34:32,7.096
2026-09-01 14:34:33,6.398
2026-09-01 14:34:34,8.113
2026-09-01 14:34:35,5.696
2026-09-01 14:34:36,4.93
2026-09-01 14:34:37,5.273
2026-09-01 14:34:38,6.225
2026-09-01 14:34:39,5.36
2026-09-01 14:34:40,6.303
2026-09-01 14:34:41,7.007
2026-09-01 14:34:42,6.361
2026-09-01 14:34:43,6.778
2026-09-01 14:34:44,6.546
2026-09-01 14:34:45,6.516
2026-09-01 14:34:46,7.268
2026-09-01 14:34:47,6.387
2026-09-01 14:34:48,7.549
2026-09-01 14:34:49,6.471
2026-09-01 14:34:50,5.683
2026-09-01 14:34:51,7.311
2026-09-01 14:34:52,5.804
2026-09-01 14:34:53,5.514
2026-09-01 14:34:54,5.85
2026-09-01 14:34:55,6.904
2026-09-01 14:34:56,5.813
2026-09-01 14:34:57,6.793
2026-09-01 14:34:58,5.795
2026-09-01 14:34:59,5.902
2026-09-01 14:35:00,6.627
2026-09-01 14:35:01,5.755
2026-09-01 14:35:02,6.246
2026-09-01 14:35:03,6.835
2026-09-01 14:35:04,6.951
2026-09-01 14:35:05,6.586
2026-09-01 14:35:06,7.618
2026-09-01 14:35:07,6.063
2026-09-01 14:35:08,6.57
2026-09-01 14:35:09,5.712
2026-09-01 14:35:10,6.532
2026-09-01 14:35:11,5.811
2026-09-01 14:35:12,6.747
2026-09-01 14:35:13,5.317
2026-09-01 14:35:14,6.02
2026-09-01 14:35:15,6.77
2026-09-01 14:35:16,6.159
2026-09-01 14:35:17,6.453
2026-09-01 14:35:18,6.426
2026-09-01 14:35:19,6.213
2026-09-01 14:35:20,6.81
2026-09-01 14:35:21,6.496
2026-09-01 14:35:22,5.274
2026-09-01 14:35:23,6.596
2026-09-01 14:35:24,6.407
2026-09-01 14:35:25,6.327
2026-09-01 14:35:26,6.855
2026-09-01 14:35:27,5.599
2026-09-01 14:35:28,5.563
2026-09-01 14:35:29,7.976
2026-09-01 14:35:30,6.532
2026-09-01 14:35:31,7.436
2026-09-01 14:35:32,5.888
2026-09-01 14:35:33,6.972
2026-09-01 14:35:34,6.519
2026-09-01 14:35:35,6.151
2026-09-01 14:35:36,6.089
2026-09-01 14:35:37,5.501
2026-09-01 14:35:38,7.16
2026-09-01 14:35:39,6.755
2026-09-01 14:35:40,6.279
2026-09-01 14:35:41,6.951
2026-09-01 14:35:42,6.407
2026-09-01 14:35:43,7.083
2026-09-01 14:35:44,6.456
2026-09-01 14:35:45,7.423
2026-09-01 14:35:46,7.126
2026-09-01 14:35:47,7.06
2026-09-01 14:35:48,7.315
2026-09-01 14:35:49,6.501
2026-09-01 14:35:50,7.192
2026-09-01 14:35:51,6.939
2026-09-01 14:35:52,6.36
2026-09-01 14:35:53,6.933
2026-09-01 14:35:54,6.342
2026-09-01 14:35:55,6.218
2026-09-01 14:35:56,6.265
2026-09-01 14:35:57,7.354
2026-09-01 14:35:58,7.233
2026-09-01 14:35:59,5.456
2026-09-01 14:36:00,6.574
2026-09-01 14:36:01,5.591
2026-09-01 14:36:02,6.665
2026-09-01 14:36:03,5.583
2026-09-01 14:36:04,7.119
2026-09-01 14:36:05,5.403
2026-09-01 14:36:06,6.25
2026-09-01 14:36:07,6.917
2026-09-01 14:36:08,6.695
2026-09-01 14:36:09,5.862
2026-09-01 14:36:10,6.22
2026-09-01 14:36:11,6.272
2026-09-01 14:36:12,5.687
2026-09-01 14:36:13,6.743
2026-09-01 14:36:14,7.52
2026-09-01 14:36:15,6.179
2026-09-01 14:36:16,5.909
2026-09-01 14:36:17,5.921
2026-09-01 14:36:18,6.095
2026-09-01 14:36:19,6.947
2026-09-01 14:36:20,7.206
2026-09-01 14:36:21,6.755
2026-09-01 14:36:22,6.413
2026-09-01 14:36:23,8.258
2026-09-01 14:36:24,5.758
2026-09-01 14:36:25,6.566
2026-09-01 14:36:26,6.122
2026-09-01 14:36:27,5.804
2026-09-01 14:36:28,6.699
2026-09-01 14:36:29,5.736
2026-09-01 14:36:30,6.808
2026-09-01 14:36:31,6.019
2026-09-01 14:36:32,6.467
2026-09-01 14:36:33,5.917
2026-09-01 14:36:34,5.59
2026-09-01 14:36:35,7.406
2026-09-01 14:36:36,7.04
2026-09-01 14:36:37,6.65
2026-09-01 14:36:38,6.68
2026-09-01 14:36:39,6.601
2026-09-01 14:36:40,6.174
2026-09-01 14:36:41,6.694
2026-09-01 14:36:42,6.892
2026-09-01 14:36:43,6.253
2026-09-01 14:36:44,7.061
2026-09-01 14:36:45,6.445
2026-09-01 14:36:46,6.905
2026-09-01 14:36:47,5.433
2026-09-01 14:36:48,6.344
2026-09-01 14:36:49,6.811
2026-09-01 14:36:50,5.804
2026-09-01 14:36:51,5.833
2026-09-01 14:36:52,6.639
2026-09-01 14:36:53,7.194
2026-09-01 14:36:54,7.009
2026-09-01 14:36:55,6.43
2026-09-01 14:36:56,7.52
2026-09-01 14:36:57,6.181
2026-09-01 14:36:58,5.89
2026-09-01 14:36:59,6.921
2026-09-01 14:37:00,6.195
2026-09-01 14:37:01,7.067
2026-09-01 14:37:02,5.994
2026-09-01 14:37:03,7.434
2026-09-01 14:37:04,7.394
2026-09-01 14:37:05,6.068
2026-09-01 14:37:06,5.392
2026-09-01 14:37:07,5.585
2026-09-01 14:37:08,6.707
2026-09-01 14:37:09,6.372
2026-09-01 14:37:10,7.327
2026-09-01 14:37:11,5.773
2026-09-01 14:37:12,6.476
2026-09-01 14:37:13,6.145
2026-09-01 14:37:14,5.878
2026-09-01 14:37:15,7.177
2026-09-01 14:37:16,6.91
2026-09-01 14:37:17,6.48
2026-09-01 14:37:18,6.941
2026-09-01 14:37:19,5.914
2026-09-01 14:37:20,6.789
2026-09-01 14:37:21,6.119
2026-09-01 14:37:22,5.208
2026-09-01 14:37:23,6.974
2026-09-01 14:37:24,6.461
2026-09-01 14:37:25,6.816
2026-09-01 14:37:26,6.127
2026-09-01 14:37:27,6.284
2026-09-01 14:37:28,6.98
2026-09-01 14:37:29,6.888
2026-09-01 14:37:30,6.733
2026-09-01 14:37:31,5.695
2026-09-01 14:37:32,6.416
2026-09-01 14:37:33,6.236
2026-09-01 14:37:34,6.043
2026-09-01 14:37:35,7.484
2026-09-01 14:37:36,6.576
2026-09-01 14:37:37,7.667
2026-09-01 14:37:38,6.416
2026-09-01 14:37:39,6.831
2026-09-01 14:37:40,6.592
2026-09-01 14:37:41,6.27
2026-09-01 14:37:42,6.018
2026-09-01 14:37:43,7.374
2026-09-01 14:37:44,7.41
2026-09-01 14:37:45,6.783
2026-09-01 14:37:46,6.105
2026-09-01 14:37:47,7.237
2026-09-01 14:37:48,5.96
2026-09-01 14:37:49,7.327
2026-09-01 14:37:50,6.282
2026-09-01 14:37:51,6.503
2026-09-01 14:37:52,6.4
2026-09-01 14:37:53,6.359
2026-09-01 14:37:54,7.136
2026-09-01 14:37:55,4.722
2026-09-01 14:37:56,5.922
2026-09-01 14:37:57,6.51
2026-09-01 14:37:58,6.823
2026-09-01 14:37:59,6.589
2026-09-01 14:38:00,6.255
2026-09-01 14:38:01,6.54
2026-09-01 14:38:02,6.195
2026-09-01 14:38:03,6.204
2026-09-01 14:38:04,6.836
2026-09-01 14:38:05,6.904
2026-09-01 14:38:06,5.864
2026-09-01 14:38:07,5.863
2026-09-01 14:38:08,6.791
2026-09-01 14:38:09,7.233
2026-09-01 14:38:10,5.448
2026-09-01 14:38:11,5.12
2026-09-01 14:38:12,5.914
2026-09-01 14:38:13,7.006
2026-09-01 14:38:14,4.805
2026-09-01 14:38:15,5.734
2026-09-01 14:38:16,6.539
2026-09-01 14:38:17,6.043
2026-09-01 14:38:18,6.414
2026-09-01 14:38:19,6.071
2026-09-01 14:38:20,7.061
2026-09-01 14:38:21,6.707
2026-09-01 14:38:22,6.82
2026-09-01 14:38:23,6.479
2026-09-01 14:38:24,6.446
2026-09-01 14:38:25,5.988
2026-09-01 14:38:26,5.397
2026-09-01 14:38:27,7.353
2026-09-01 14:38:28,6.807
2026-09-01 14:38:29,6.846
2026-09-01 14:38:30,6.964
2026-09-01 14:38:31,5.41
2026-09-01 14:38:32,5.566
2026-09-01 14:38:33,7.402
2026-09-01 14:38:34,7.469
2026-09-01 14:38:35,6.346
2026-09-01 14:38:36,5.999
2026-09-01 14:38:37,7.319
2026-09-01 14:38:38,6.963
2026-09-01 14:38:39,6.876
2026-09-01 14:38:40,4.818
2026-09-01 14:38:41,6.2
2026-09-01 14:38:42,6.452
2026-09-01 14:38:43,7.225
2026-09-01 14:38:44,5.937
2026-09-01 14:38:45,6.332
2026-09-01 14:38:46,6.462
2026-09-01 14:38:47,5.811
2026-09-01 14:38:48,5.301
2026-09-01 14:38:49,6.479
2026-09-01 14:38:50,7.441
2026-09-01 14:38:51,6.906
2026-09-01 14:38:52,6.592
2026-09-01 14:38:53,7.932
2026-09-01 14:38:54,6.053
2026-09-01 14:38:55,6.175
2026-09-01 14:38:56,6.851
2026-09-01 14:38:57,6.856
2026-09-01 14:38:58,6.496
2026-09-01 14:38:59,6.63
2026-09-01 14:39:00,7.06
2026-09-01 14:39:01,6.665
2026-09-01 14:39:02,6.877
2026-09-01 14:39:03,6.43
2026-09-01 14:39:04,6.82
2026-09-01 14:39:05,6.295
2026-09-01 14:39:06,6.918
2026-09-01 14:39:07,6.129
2026-09-01 14:39:08,6.269
2026-09-01 14:39:09,6.136
2026-09-01 14:39:10,6.838
2026-09-01 14:39:11,7.176
2026-09-01 14:39:12,6.318
2026-09-01 14:39:13,7.14
2026-09-01 14:39:14,6.593
2026-09-01 14:39:15,7.693
2026-09-01 14:39:16,7.264
2026-09-01 14:39:17,6.918
2026-09-01 14:39:18,5.947
2026-09-01 14:39:19,6.356
2026-09-01 14:39:20,6.897
2026-09-01 14:39:21,7.138
2026-09-01 14:39:22,6.428
2026-09-01 14:39:23,6.943
2026-09-01 14:39:24,6.586
2026-09-01 14:39:25,5.143
2026-09-01 14:39:26,7.202
2026-09-01 14:39:27,6.468
2026-09-01 14:39:28,7.065
2026-09-01 14:39:29,6.761
2026-09-01 14:39:30,6.628
2026-09-01 14:39:31,7.426
2026-09-01 14:39:32,7.845
2026-09-01 14:39:33,5.567
2026-09-01 14:39:34,5.237
2026-09-01 14:39:35,6.244
2026-09-01 14:39:36,6.309
2026-09-01 14:39:37,6.884
2026-09-01 14:39:38,5.874
2026-09-01 14:39:39,4.947
2026-09-01 14:39:40,6.366
2026-09-01 14:39:41,6.468
2026-09-01 14:39:42,6.313
2026-09-01 14:39:43,6.522
2026-09-01 14:39:44,5.441
2026-09-01 14:39:45,5.826
2026-09-01 14:39:46,5.94
2026-09-01 14:39:47,6.632
2026-09-01 14:39:48,6.053
2026-09-01 14:39:49,7.144
2026-09-01 14:39:50,7.407
2026-09-01 14:39:51,6.071
2026-09-01 14:39:52,6.304
2026-09-01 14:39:53,6.024
2026-09-01 14:39:54,7.572
2026-09-01 14:39:55,7.547
2026-09-01 14:39:56,6.579
2026-09-01 14:39:57,7.254
2026-09-01 14:39:58,7.041
2026-09-01 14:39:59,6.68
2026-09-01 14:40:00,6.681
2026-09-01 14:40:01,6.496
2026-09-01 14:40:02,5.844
2026-09-01 14:40:03,5.347
2026-09-01 14:40:04,6.599
2026-09-01 14:40:05,6.91
2026-09-01 14:40:06,6.015
2026-09-01 14:40:07,7.041
2026-09-01 14:40:08,6.695
2026-09-01 14:40:09,5.416
2026-09-01 14:40:10,6.08
2026-09-01 14:40:11,5.72
2026-09-01 14:40:12,7.182
2026-09-01 14:40:13,6.666
2026-09-01 14:40:14,7.004
2026-09-01 14:40:15,6.598
2026-09-01 14:40:16,6.192
2026-09-01 14:40:17,6.584
2026-09-01 14:40:18,6.015
2026-09-01 14:40:19,6.647
2026-09-01 14:40:20,6.43
2026-09-01 14:40:21,5.956
2026-09-01 14:40:22,7.49
2026-09-01 14:40:23,6.555
2026-09-01 14:40:24,6.092
2026-09-01 14:40:25,6.758
2026-09-01 14:40:26,6.205
2026-09-01 14:40:27,6.436
2026-09-01 14:40:28,6.551
2026-09-01 14:40:29,5.689
2026-09-01 14:40:30,6.806
2026-09-01 14:40:31,6.506
2026-09-01 14:40:32,6.809
2026-09-01 14:40:33,5.751
2026-09-01 14:40:34,6.387
2026-09-01 14:40:35,6.599
2026-09-01 14:40:36,6.186
2026-09-01 14:40:37,6.8
2026-09-01 14:40:38,7.409
2026-09-01 14:40:39,5.982
2026-09-01 14:40:40,7.613
2026-09-01 14:40:41,6.2
2026-09-01 14:40:42,5.957
2026-09-01 14:40:43,7.356
2026-09-01 14:40:44,6.98
2026-09-01 14:40:45,6.678
2026-09-01 14:40:46,7.196
2026-09-01 14:40:47,6.618
2026-09-01 14:40:48,7.349
2026-09-01 14:40:49,7.013
2026-09-01 14:40:50,6.513
2026-09-01 14:40:51,6.397
2026-09-01 14:40:52,6.732
2026-09-01 14:40:53,5.916
2026-09-01 14:40:54,6.656
2026-09-01 14:40:55,6.586
2026-09-01 14:40:56,7.061
2026-09-01 14:40:57,7.19
2026-09-01 14:40:58,6.872
2026-09-01 14:40:59,5.998
2026-09-01 14:41:00,6.652
2026-09-01 14:41:01,6.255
2026-09-01 14:41:02,7.314
2026-09-01 14:41:03,6.453
2026-09-01 14:41:04,6.589
2026-09-01 14:41:05,6.499
2026-09-01 14:41:06,5.743
2026-09-01 14:41:07,5.526
2026-09-01 14:41:08,6.545
2026-09-01 14:41:09,7.907
2026-09-01 14:41:10,5.534
2026-09-01 14:41:11,5.746
2026-09-01 14:41:12,8.038
2026-09-01 14:41:13,6.572
2026-09-01 14:41:14,7.064
2026-09-01 14:41:15,6.293
2026-09-01 14:41:16,4.855
2026-09-01 14:41:17,6.583
2026-09-01 14:41:18,5.808
2026-09-01 14:41:19,5.947
2026-09-01 14:41:20,6.303
2026-09-01 14:41:21,7.296
2026-09-01 14:41:22,6.511
2026-09-01 14:41:23,6.769
2026-09-01 14:41:24,5.94
2026-09-01 14:41:25,7.125
2026-09-01 14:41:26,6.498
2026-09-01 14:41:27,6.356
2026-09-01 14:41:28,7.288
2026-09-01 14:41:29,6.084
2026-09-01 14:41:30,6.898
2026-09-01 14:41:31,5.862
2026-09-01 14:41:32,6.827
2026-09-01 14:41:33,6.3
2026-09-01 14:41:34,7.269
2026-09-01 14:41:35,7.28
2026-09-01 14:41:36,6.789
2026-09-01 14:41:37,5.925
2026-09-01 14:41:38,5.416
2026-09-01 14:41:39,7.032
2026-09-01 14:41:40,6.659
2026-09-01 14:41:41,6.134
2026-09-01 14:41:42,6.478
2026-09-01 14:41:43,7.36
2026-09-01 14:41:44,7.569
2026-09-01 14:41:45,6.345
2026-09-01 14:41:46,6.381
2026-09-01 14:41:47,7.014
2026-09-01 14:41:48,7.155
2026-09-01 14:41:49,6.603
2026-09-01 14:41:50,5.489
2026-09-01 14:41:51,6.497
2026-09-01 14:41:52,7.836
2026-09-01 14:41:53,6.022
2026-09-01 14:41:54,7.098
2026-09-01 14:41:55,7.084
2026-09-01 14:41:56,6.086
2026-09-01 14:41:57,6.301
2026-09-01 14:41:58,6.379
2026-09-01 14:41:59,6.531
2026-09-01 14:42:00,5.845
2026-09-01 14:42:01,6.726
2026-09-01 14:42:02,7.184
2026-09-01 14:42:03,6.695
2026-09-01 14:42:04,6.46
2026-09-01 14:42:05,5.326
2026-09-01 14:42:06,6.813
2026-09-01 14:42:07,7.306
2026-09-01 14:42:08,6.645
2026-09-01 14:42:09,5.956
2026-09-01 14:42:10,6.441
2026-09-01 14:42:11,5.763
2026-09-01 14:42:12,6.411
2026-09-01 14:42:13,5.96
2026-09-01 14:42:14,5.551
2026-09-01 14:42:15,6.009
2026-09-01 14:42:16,6.127
2026-09-01 14:42:17,7.221
2026-09-01 14:42:18,6.902
2026-09-01 14:42:19,5.925
2026-09-01 14:42:20,7.353
2026-09-01 14:42:21,5.381
2026-09-01 14:42:22,7.24
2026-09-01 14:42:23,6.217
2026-09-01 14:42:24,6.225
2026-09-01 14:42:25,7.227
2026-09-01 14:42:26,7.152
2026-09-01 14:42:27,6.986
2026-09-01 14:42:28,5.616
2026-09-01 14:42:29,6.185
2026-09-01 14:42:30,5.939
2026-09-01 14:42:31,7.701
2026-09-01 14:42:32,6.875
2026-09-01 14:42:33,6.595
2026-09-01 14:42:34,5.925
2026-09-01 14:42:35,5.493
2026-09-01 14:42:36,7.012
2026-09-01 14:42:37,6.543
2026-09-01 14:42:38,6.803
2026-09-01 14:42:39,7.26
2026-09-01 14:42:40,5.969
2026-09-01 14:42:41,6.207
2026-09-01 14:42:42,7.103
2026-09-01 14:42:43,6.79
2026-09-01 14:42:44,6.447
2026-09-01 14:42:45,6.484
2026-09-01 14:42:46,6.434
2026-09-01 14:42:47,7.005
2026-09-01 14:42:48,5.911
2026-09-01 14:42:49,7.365
2026-09-01 14:42:50,6.907
2026-09-01 14:42:51,6.431
2026-09-01 14:42:52,7.079
2026-09-01 14:42:53,6.052
2026-09-01 14:42:54,6.657
2026-09-01 14:42:55,6.656
2026-09-01 14:42:56,6.459
2026-09-01 14:42:57,6.192
2026-09-01 14:42:58,6.443
2026-09-01 14:42:59,6.609
2026-09-01 14:43:00,6.98
2026-09-01 14:43:01,7.163
2026-09-01 14:43:02,7.628
2026-09-01 14:43:03,6.335
2026-09-01 14:43:04,6.171
2026-09-01 14:43:05,7.408
2026-09-01 14:43:06,6.745
2026-09-01 14:43:07,7.105
2026-09-01 14:43:08,5.777
2026-09-01 14:43:09,6.661
2026-09-01 14:43:10,7.694
2026-09-01 14:43:11,6.597
2026-09-01 14:43:12,6.156
2026-09-01 14:43:13,6.551
2026-09-01 14:43:14,6.04
2026-09-01 14:43:15,6.203
2026-09-01 14:43:16,6.459
2026-09-01 14:43:17,5.881
2026-09-01 14:43:18,6.951
2026-09-01 14:43:19,7.209
2026-09-01 14:43:20,7.613
2026-09-01 14:43:21,5.615
2026-09-01 14:43:22,7.228
2026-09-01 14:43:23,7.138
2026-09-01 14:43:24,6.656
2026-09-01 14:43:25,6.28
2026-09-01 14:43:26,5.355
2026-09-01 14:43:27,6.609
2026-09-01 14:43:28,6.159
2026-09-01 14:43:29,6.31
2026-09-01 14:43:30,7.28
2026-09-01 14:43:31,6.147
2026-09-01 14:43:32,6.463
2026-09-01 14:43:33,4.929
2026-09-01 14:43:34,5.808
2026-09-01 14:43:35,6.32
2026-09-01 14:43:36,6.133
2026-09-01 14:43:37,6.764
2026-09-01 14:43:38,6.63
2026-09-01 14:43:39,6.757
2026-09-01 14:43:40,6.697
2026-09-01 14:43:41,6.885
2026-09-01 14:43:42,7.781
2026-09-01 14:43:43,6.032
2026-09-01 14:43:44,6.411
2026-09-01 14:43:45,6.307
2026-09-01 14:43:46,6.411
2026-09-01 14:43:47,5.082
2026-09-01 14:43:48,7.082
2026-09-01 14:43:49,5.822
2026-09-01 14:43:50,6.681
2026-09-01 14:43:51,6.45
2026-09-01 14:43:52,5.916
2026-09-01 14:43:53,7.299
2026-09-01 14:43:54,6.399
2026-09-01 14:43:55,5.303
2026-09-01 14:43:56,6.129
2026-09-01 14:43:57,6.52
2026-09-01 14:43:58,5.712
2026-09-01 14:43:59,6.325
2026-09-01 14:44:00,6.114
2026-09-01 14:44:01,6.314
2026-09-01 14:44:02,6.658
2026-09-01 14:44:03,7.188
2026-09-01 14:44:04,6.127
2026-09-01 14:44:05,7.742
2026-09-01 14:44:06,6.131
2026-09-01 14:44:07,7.191
2026-09-01 14:44:08,6.352
2026-09-01 14:44:09,5.333
2026-09-01 14:44:10,5.888
2026-09-01 14:44:11,5.941
2026-09-01 14:44:12,6.475
2026-09-01 14:44:13,6.487
2026-09-01 14:44:14,5.833
2026-09-01 14:44:15,6.701
2026-09-01 14:44:16,6.74
2026-09-01 14:44:17,6.299
2026-09-01 14:44:18,6.145
2026-09-01 14:44:19,6.497
2026-09-01 14:44:20,6.839
2026-09-01 14:44:21,7.072
2026-09-01 14:44:22,6.757
2026-09-01 14:44:23,5.602
2026-09-01 14:44:24,6.253
2026-09-01 14:44:25,6.138
2026-09-01 14:44:26,7.005
2026-09-01 14:44:27,6.431
2026-09-01 14:44:28,5.9
2026-09-01 14:44:29,7.212
2026-09-01 14:44:30,6.863
2026-09-01 14:44:31,5.678
2026-09-01 14:44:32,7.112
2026-09-01 14:44:33,6.983
2026-09-01 14:44:34,5.923
2026-09-01 14:44:35,6.042
2026-09-01 14:44:36,6.851
2026-09-01 14:44:37,6.816
2026-09-01 14:44:38,6.061
2026-09-01 14:44:39,6.858
2026-09-01 14:44:40,6.773
2026-09-01 14:44:41,6.034
2026-09-01 14:44:42,5.161
2026-09-01 14:44:43,5.377
2026-09-01 14:44:44,6.533
2026-09-01 14:44:45,7.116
2026-09-01 14:44:46,6.634
2026-09-01 14:44:47,5.911
2026-09-01 14:44:48,5.962
2026-09-01 14:44:49,6.313
2026-09-01 14:44:50,7.309
2026-09-01 14:44:51,6.84
2026-09-01 14:44:52,6.618
2026-09-01 14:44:53,5.59
2026-09-01 14:44:54,6.829
2026-09-01 14:44:55,5.225
2026-09-01 14:44:56,7.658
2026-09-01 14:44:57,6.315
2026-09-01 14:44:58,6.934
2026-09-01 14:44:59,6.474
2026-09-01 14:45:00,6.244
2026-09-01 14:45:01,2.558
2026-09-01 14:45:02,1.767
2026-09-01 14:45:03,2.611
2026-09-01 14:45:04,1.878
2026-09-01 14:45:05,2.102
2026-09-01 14:45:06,2.12
2026-09-01 14:45:07,1.813
2026-09-01 14:45:08,1.99
2026-09-01 14:45:09,2.334
2026-09-01 14:45:10,2.334
2026-09-01 14:45:11,2.362
2026-09-01 14:45:12,2.109
2026-09-01 14:45:13,1.725
2026-09-01 14:45:14,2.044
2026-09-01 14:45:15,1.84
2026-09-01 14:45:16,2.222
2026-09-01 14:45:17,2.392
2026-09-01 14:45:18,1.927
2026-09-01 14:45:19,1.777
2026-09-01 14:45:20,2.209
2026-09-01 14:45:21,1.98
2026-09-01 14:45:22,1.88
2026-09-01 14:45:23,2.252
2026-09-01 14:45:24,2.042
2026-09-01 14:45:25,2.081
2026-09-01 14:45:26,2.272
2026-09-01 14:45:27,2.279
2026-09-01 14:45:28,2.304
2026-09-01 14:45:29,2.096
2026-09-01 14:45:30,2.207
2026-09-01 14:45:31,1.878
2026-09-01 14:45:32,1.761
2026-09-01 14:45:33,2.071
2026-09-01 14:45:34,2.177
2026-09-01 14:45:35,2.389
2026-09-01 14:45:36,2.293
2026-09-01 14:45:37,2.387
2026-09-01 14:45:38,2.141
2026-09-01 14:45:39,1.811
2026-09-01 14:45:40,1.455
2026-09-01 14:45:41,2.285
2026-09-01 14:45:42,2.233
2026-09-01 14:45:43,2.179
2026-09-01 14:45:44,1.846
2026-09-01 14:45:45,1.774
2026-09-01 14:45:46,2.051
2026-09-01 14:45:47,2.122
2026-09-01 14:45:48,2.031
2026-09-01 14:45:49,2.272
2026-09-01 14:45:50,2.301
2026-09-01 14:45:51,2.205
2026-09-01 14:45:52,2.058
2026-09-01 14:45:53,2.387
2026-09-01 14:45:54,1.956
2026-09-01 14:45:55,2.335
2026-09-01 14:45:56,1.557
2026-09-01 14:45:57,1.69
2026-09-01 14:45:58,2.477
2026-09-01 14:45:59,2.159
2026-09-01 14:46:00,2.183
2026-09-01 14:46:01,1.735
2026-09-01 14:46:02,1.512
2026-09-01 14:46:03,2.08
2026-09-01 14:46:04,2.204
2026-09-01 14:46:05,2.004
2026-09-01 14:46:06,2.384
2026-09-01 14:46:07,2.022
2026-09-01 14:46:08,2.287
2026-09-01 14:46:09,2.106
2026-09-01 14:46:10,2.265
2026-09-01 14:46:11,2.315
2026-09-01 14:46:12,2.09
2026-09-01 14:46:13,2.247
2026-09-01 14:46:14,2.315
2026-09-01 14:46:15,2.491
2026-09-01 14:46:16,1.685
2026-09-01 14:46:17,2.302
2026-09-01 14:46:18,1.89
2026-09-01 14:46:19,2.368
2026-09-01 14:46:20,2.93
2026-09-01 14:46:21,1.993
2026-09-01 14:46:22,1.92
2026-09-01 14:46:23,2.405
2026-09-01 14:46:24,2.434
2026-09-01 14:46:25,1.592
2026-09-01 14:46:26,2.113
2026-09-01 14:46:27,1.697
2026-09-01 14:46:28,1.962
2026-09-01 14:46:29,2.263
2026-09-01 14:46:30,1.823
2026-09-01 14:46:31,2.58
2026-09-01 14:46:32,2.194
2026-09-01 14:46:33,1.919
2026-09-01 14:46:34,2.419
2026-09-01 14:46:35,1.966
2026-09-01 14:46:36,2.276
2026-09-01 14:46:37,2.072
2026-09-01 14:46:38,2.25
2026-09-01 14:46:39,2.173
2026-09-01 14:46:40,2.313
2026-09-01 14:46:41,2.524
2026-09-01 14:46:42,2.355
2026-09-01 14:46:43,2.312
2026-09-01 14:46:44,1.95
2026-09-01 14:46:45,2.277
2026-09-01 14:46:46,2.032
2026-09-01 14:46:47,2.089
2026-09-01 14:46:48,2.362
2026-09-01 14:46:49,2.206
2026-09-01 14:46:50,2.073
2026-09-01 14:46:51,1.687
2026-09-01 14:46:52,2.09
2026-09-01 14:46:53,2.164
2026-09-01 14:46:54,1.821
2026-09-01 14:46:55,2.081
2026-09-01 14:46:56,2.407
2026-09-01 14:46:57,2.38
2026-09-01 14:46:58,2.108
2026-09-01 14:46:59,2.214
2026-09-01 14:47:00,2.343
2026-09-01 14:47:01,2.287
2026-09-01 14:47:02,2.003
2026-09-01 14:47:03,2.211
2026-09-01 14:47:04,2.347
2026-09-01 14:47:05,2.132
2026-09-01 14:47:06,1.87
2026-09-01 14:47:07,2.4
2026-09-01 14:47:08,1.994
2026-09-01 14:47:09,2.394
2026-09-01 14:47:10,2.098
2026-09-01 14:47:11,2.144
2026-09-01 14:47:12,2.239
2026-09-01 14:47:13,2.23
2026-09-01 14:47:14,1.838
2026-09-01 14:47:15,1.77
2026-09-01 14:47:16,1.997
2026-09-01 14:47:17,1.756
2026-09-01 14:47:18,2.126
2026-09-01 14:47:19,1.677
2026-09-01 14:47:20,2.074
2026-09-01 14:47:21,1.839
2026-09-01 14:47:22,2.426
2026-09-01 14:47:23,2.554
2026-09-01 14:47:24,2.151
2026-09-01 14:47:25,2.332
2026-09-01 14:47:26,2.074
2026-09-01 14:47:27,1.834
2026-09-01 14:47:28,2.011
2026-09-01 14:47:29,1.85
2026-09-01 14:47:30,2.359
2026-09-01 14:47:31,2.038
2026-09-01 14:47:32,2.113
2026-09-01 14:47:33,2.134
2026-09-01 14:47:34,2.222
2026-09-01 14:47:35,1.47
2026-09-01 14:47:36,2.035
2026-09-01 14:47:37,2.296
2026-09-01 14:47:38,2.697
2026-09-01 14:47:39,1.8
2026-09-01 14:47:40,2.453
2026-09-01 14:47:41,2.424
2026-09-01 14:47:42,2.087
2026-09-01 14:47:43,2.011
2026-09-01 14:47:44,1.94
2026-09-01 14:47:45,2.033
2026-09-01 14:47:46,2.436
2026-09-01 14:47:47,2.314
2026-09-01 14:47:48,2.155
2026-09-01 14:47:49,1.774
2026-09-01 14:47:50,2.118
2026-09-01 14:47:51,1.764
2026-09-01 14:47:52,1.899
2026-09-01 14:47:53,1.64
2026-09-01 14:47:54,2.409
2026-09-01 14:47:55,2.189
2026-09-01 14:47:56,2.332
2026-09-01 14:47:57,2.196
